id,type,room,start,end,language,zh,en,speakers,speakerZhName,speakerEnName,speakerZhBio,speakerEnBio,speakerAvatar,tags,co_write,qa,slide,record,year
WEQ8A3,9as36v,TR211,2021-07-31 11:10:00,2021-07-31 11:30:00,漢語,"{'title': 'Cosmos生態系的NFT用例', 'description': '淺談在目前的Cosmos生態系下\r\n有哪些與NFT相關的技術文件及產品'}","{'title': 'NFT use cases on Cosmos Ecosystem', 'description': 'Briefly introduce several NFT technical docs and products in the Cosmos ecosystem.'}",['EGDQK8'],,,,,,[],https://hackmd.io/@coscup/Sylj7TP0_/%2F%40coscup%2FHJK8Qav0d,https://app.sli.do/event/rynoiozq,,,2021
XD9P3F,8zf8iy,TR209,2021-08-01 14:10:00,2021-08-01 14:40:00,漢語,"{'title': '在群組裡面放支LINE聊天機器人是個好點子嗎？', 'description': '在群組裡面放支機器人是個好點子嗎？本議程將會為大家剖析將機器人放入群組當中有什麼好處、有什麼注意事項，以及有什麼可能的有趣應用。'}","{'title': 'Is it a good idea to have a chatbot in the group?', 'description': 'Is it a good idea to have a chatbot in the group? In this talk, I will show you what are the benefits, notices, and fun applications you should know if there is a chatbot in your group.'}",['ZLYHLD'],,,,,,['Beginner'],https://hackmd.io/@coscup/rkgpLTvCO/%2F%40coscup%2FS1GnUaPRu,https://app.sli.do/event/z5ditfl3,,,2021
XXN7HM,vh7gry,TR214,2021-08-01 11:30:00,2021-08-01 12:30:00,漢語,"{'title': '面對快速高漲的高階工程師人才需求，技術社群可以做的事', 'description': '近年因為各種政情、經濟因素，非常多的外商大舉進入台灣徵才，加上去年以來有很多創業者來台躲避疫情，以上因素皆造成高階軟體工程師需求急速高漲，供不應求的現象，本次座談由 Ruby Taiwan 社群發起，邀請了 PHP、Javascript 與 Java 社群的領袖，共同討論技術社群面對以上情況，我們可以做什麼？'}","{'title': 'Panel Discussion: The Developer Community vs. the Short Supply of Senior Developers', 'description': 'In recent years, Taiwan has attracted a lot of global companies due to political and economical reasons. We have also seen a surge of oversea entrepreneurs setting base here since the pandemic. This trend has put senior developers in high demand but short supply. Ruby Taiwan invites leaders of the PHP, Javascript and Java communities, who are also business owners themselves, to talk about how we as the developer community should face these challenges.'}","['JL9ME8', 'N97JXS', 'KNAW8Q', 'PRCGNA']",,,,,,['Beginner'],https://hackmd.io/@coscup/r1jH7TPRO/%2F%40coscup%2FHyt47av0O,https://app.sli.do/event/daqmzzqu,,,2021
9X7UAG,uvwnx7,AU,2021-08-01 10:00:00,2021-08-01 10:25:00,漢語,"{'title': 'Opening - Cloud Native Computing', 'description': '翟先生將會介紹他在雲原生計算 (Cloud Native Computing) 領域所觀察到的現象，以及從不同應用功能角度介紹介紹為何 Kubernetes 會是今年的當紅熱門炸子雞。'}","{'title': 'Opening - Cloud Native Computing', 'description': 'Opening'}",['ZPXEEC'],,,,,,['Beginner'],https://hackmd.io/@coscup/SylAravCd/%2F%40coscup%2FBkWsBTwC_,https://app.sli.do/event/dwixrbnd,,,2021
EMJKKJ,9as36v,TR211,2021-08-01 11:00:00,2021-08-01 11:25:00,漢語,"{'title': '關於 Optimistic Rollup，你需要知道的事情', 'description': '在這個簡短的 Talk 中，我將會試圖解答：\r\n- 第一代 Layer 2 vs 第二代 Layer 2\r\n    - 第一代：Plasma / State Channel\r\n    - 第二代：ZK Rollup / Optimistic Rollup\r\n- 什麼是 Optimistic Rollup（OR）？\r\n- OR 究竟能讓以太坊擴展多少？\r\n- OR 有哪些安全考量？\r\n- OR 離真正投入使用還有多遠？'}","{'title': 'Here is What You Need to Know about Optimistic Rollup', 'description': 'In this talk, I will explain:\r\n- 1st Generation Layer 2 vs 2nd Generation Layer 2\r\n- What is Optimistic Rollup?\r\n- How much scalability can OR bring to Ethereum?\r\n- What are the security concerns of OR?\r\n- How far are we away from commercial OR?'}",['H3ZEXN'],,,,,,[],https://hackmd.io/@coscup/Sylj7TP0_/%2F%40coscup%2FHJHtm6DRO,https://app.sli.do/event/ezmah0fr,,,2021
CQ7WUF,vh7gry,TR214,2021-07-31 13:30:00,2021-07-31 14:10:00,漢語,"{'title': 'Rina: 聊天機器人體驗型遊戲引擎 & 實際案例分享', 'description': 'Rina 是一個由 TeamT5 ，為了 CYBERSEC 2021 研討會會場體驗遊戲「1337 Operation 搜索實境」[(相關報導)](https://www.ithome.com.tw/news/144252)\r\n所開發的聊天機器人遊戲引擎。\r\n\r\n此專案將會配合此次分享以 MIT 授權釋出。\r\n\r\n在「1337 Operation 搜索實境」遊戲中，玩家扮演 FBI 探員，調查撼動社會的勒索軟體攻擊事件。\r\n透過情資蒐集與分析，玩家會推理攻擊者所屬的駭客組織，以及嫌犯的所在位置。\r\n劇情最後，玩家會與其他 FBI 同事一起攻堅嫌犯住所，引爆微型炸彈破門，逮捕嫌犯。\r\n整個過程實際上是自動拍攝紀念影片，會自動傳送給玩家留念。\r\n\r\n遊戲中藏有許多彩蛋，玩家可以在現場的進度牆看到自己的成就發現進度，並與其他玩家較勁。\r\n\r\n我們會介紹 Rina 支援的情境對話、成就、排行榜、訊息顯示速度調整、非同步外部系統介接等功能，\r\n探討其設計與實作細節，並介紹實際上在案例「1337 Operation」中的應用方式。\r\n\r\n除了 Rina 以外，我們也會分享遊戲劇情編寫、互動道具製作、物理機關連動方式，\r\n希望讓聽眾聽完我們的分享，也能很容易的設計自己的實境體驗遊戲。'}","{'title': 'Rina: Chatbot Game Engine for Real-life Adventure Games & Case Study', 'description': 'Rina is a chatbot game engine developed for CYBERSEC 2021 playground booth adventure game ""1337 Operation"".\r\nRelated report: https://www.ithome.com.tw/news/144252\r\n\r\nWe will release the source code for this project under MIT license alongside this talk.\r\n\r\nIn the game ""1337 Operation"", the player is an FBI agent investigating a major ransomware attack.\r\nThough intelligence gathering & analysis, the player will identify the related hacking group,\r\nand the location of the suspect.\r\n\r\nAt the finale, the player and other FBI agents will storm the residence of the suspect,\r\nusing a micro bomb to break open the door and arrest the suspect.\r\nThe whole process is captured by cameras,\r\na fictional news clip would be automatically sent to the player as a souvenir.\r\n\r\nWe\'ve included various easter egg in the game.\r\nThe player could check his/her process at the progress monitor on our booth, and compete with other players.\r\n\r\nIn this talk, we will introduce various feature of Rina, e.g., context-aware dialogue, achievements, rankings,\r\nmessage speed adjustments and async external service integration.\r\n\r\nWe will discuss our design and implementation. Using ""1337 Operation"" as our modal case,\r\nwe will introduce how each feature could be utilized.\r\n\r\nBesides Rina, we will also share our experience on composing the story of the game,\r\nmaking interactive props, and how we connect physical devices with the game.\r\n\r\nWe hope after our talk, you can also make your own real-life adventure game driven by chatbot, with ease.'}","['TM7RN3', 'VWSGHZ']",,,,,,[],https://hackmd.io/@coscup/r1jH7TPRO/%2F%40coscup%2FH1PmQTw0O,https://app.sli.do/event/9mpni5j9,,,2021
YTHD8Z,9as36v,TR211,2021-08-01 10:25:00,2021-08-01 10:55:00,漢語,"{'title': 'ZKP (Zero-Knowledge Proofs) 簡介', 'description': '* 介紹什麼是 ZKP\r\n* 如何使用 ZKP\r\n* ZKP 技術的發展現況'}","{'title': 'The Introduction of ZKPs (Zero-Knowledge Proofs)', 'description': '* What is a ZKP\r\n* How to use ZKPs\r\n* What’s next about ZKPs'}",['NWY98A'],,,,,,[],https://hackmd.io/@coscup/Sylj7TP0_/%2F%40coscup%2FHJltXpwA_,https://app.sli.do/event/chbtxtml,,,2021
UMSVAR,rvoagr,TR212,2021-08-01 12:20:00,2021-08-01 12:50:00,English,"{'title': 'How Does Tauri Build Small, Fast, and Safe Native Web Application', 'description': 'Tauri is a toolkit that helps developers make applications for the major desktop platforms - using virtually any frontend framework in existence. In this talk, we will dive into the low-level library to see how tauri supports all major platforms and still make applications small and fast at the same time.'}","{'title': 'How Does Tauri Build Small, Fast, and Safe Native Web Application', 'description': 'Tauri is a toolkit that helps developers make applications for the major desktop platforms - using virtually any frontend framework in existence. In this talk, we will dive into the low-level library to see how tauri supports all major platforms and still make applications small and fast at the same time.'}",['9RV7HZ'],,,,,,[],https://hackmd.io/@coscup/Bk8qLaw0d/%2F%40coscup%2FS1b5LavAO,https://app.sli.do/event/qlp0vnnj,,,2021
7GFQ89,rvoagr,TR212,2021-08-01 11:45:00,2021-08-01 12:15:00,漢語,"{'title': '你可以不用知道的 Angular，深入 DI 叢林', 'description': 'Dependency Injection 在台灣常被譯作相依性注入，DI 用得好可以帶來鬆散耦合、可維護以及可測試的程式碼，總地來說，就是個好用的機制。\r\n而如 Angular 這種超大型的前端框架，早早就將這種機制納入核心之中，開箱即可用！\r\n此議程將會深入分析 Angular 原始碼內實作 DI 機制的部分，帶領聽眾進入「你不知道它怎麼運作也無所謂」的實作叢林，了解 Angular DI 機制的設計與巧思。'}","{'title': 'TMI of Angular - Deep Dive into DI Jungle', 'description': ""If you use dependency injection in a good way, it can make your source code decoupled, and become more maintainable and testable.\r\nAngular, a huge frontend framework, has already implemented this mechanism in its core and the mechanism can be used out of the box!\r\nIn this section, I will show you how Angular implement its unique DI mechanism which is too much information to you because it won't bother your daily life :)""}",['RDQGR7'],,,,,,[],https://hackmd.io/@coscup/Bk8qLaw0d/%2F%40coscup%2FByhtIav0u,https://app.sli.do/event/a82hmotw,,,2021
UDURJY,9as36v,TR211,2021-07-31 15:30:00,2021-07-31 16:00:00,漢語,"{'title': '應用以太坊於台灣醫療機構的三個場域實驗:從電子病歷到數位同意書', 'description': '過去三年間，本人參與了衛福部贊助的三個在醫療院所進行的區塊鏈場域實驗，我們在幾間醫院內部建立了一個基於以太坊的聯盟鏈，完成三個不同的應用系統，包含醫療機構之間的資料交換、同意書數位化與電子病歷在保險理賠之應用。本場次預計分享我們的經驗並展望下一步邁向上線運轉的方向與挑戰。'}","{'title': 'Three Field Experiments of Healthcare Applications with an Etherum-Based Consortium Blckchain: From EMR to Digital Consent Form', 'description': 'In the past few years, we have conducted three field experiments in several hospitals under the sponsorship of the Ministry of Health and Welfare (衛福部) with an Etherum-based Consortium Blockchain.  These field experiments led to the development of three blockchain-based applications, namely exchange of electronic medical records, digital consent forms in medical institutions, and sharing of electronic medical records for insurance claim processing. Besides deploying the consortium blockchain and involved smart contracts in the participating hospitals, we have also developed an integrated smartphone App, on both iOS and Android platforms, for users to interact with our smart contracts and the three applications. In this talk, I shall share the lessons we learned from these experiments and explore the real-world challenges to blockchain adoption.'}",['SMHHQP'],,,,,,[],https://hackmd.io/@coscup/Sylj7TP0_/%2F%40coscup%2FHyHu7aw0O,https://app.sli.do/event/wdrt1sbb,,,2021
WBHVFB,rvoagr,TR212,2021-08-01 11:10:00,2021-08-01 11:40:00,漢語,"{'title': 'Laravel 自動測試是怎麼回事？一起來談談！', 'description': '越來越多人會在專案開發時寫自動測試。不過 Laravel 的自動測試到底是怎麼一回事？背後的運作原理是什麼？\r\n\r\n今天我們來看看 Laravel 自動測試背後的機制和設計概念'}","{'title': ""What's the matter about Laravel's Testing? That's talk about that!"", 'description': ""More and more people will write tests while developing their application. But, what's all about Laravel's software testing? What is the working principles behind the scene?\r\n\r\nToday we'll take a look at the mechanism and design concepts behind Laravel's automation testing""}",['VKYCZB'],,,,,,[],https://hackmd.io/@coscup/Bk8qLaw0d/%2F%40coscup%2FH1wYI6vA_,https://app.sli.do/event/itg2la4r,,,2021
