id,type,room,start,end,language,zh,en,speakers,tags,co_write,qa,slide,record,uri,year
8T37NM,2bczrk,AU,2023-07-30 15:00:00,2023-07-30 15:30:00,English,"{'title': 'VLC 4.0 and Beyond', 'description': 'VLC Media Player 4.0 features round-up'}","{'title': 'VLC 4.0 and Beyond', 'description': 'VLC Media Player 4.0 features round-up'}",['XWW9AQ'],"['en', 'Beginner']",https://hackmd.io/@coscup/Hy39bJkih,,,https://youtu.be/Wu8L1UxiJ3U,https://coscup.org/2023/session/8T37NM,2023
MXDBRM,oukyin,TR 412-2,2023-07-29 11:30:00,2023-07-29 12:00:00,中文,"{'title': 'The overview and future of Open Source FW for server industry', 'description': '1. The high level introduction of Open Source FW, \r\n     - Open System FW/OpenBIOS with different architectures (UEFI, coreboot, etc..)\r\n     - OpenBMC for all in one of server board and modular design for different devices in Datacenter \r\n2. How the Open Source FW become major solution for server industry\r\n3. Current status of Open System FW and OpenBMC for the commercial server\r\n4. The challenge and things need to be done in future of Open Source FW'}","{'title': 'The overview and future of Open Source FW for server industry', 'description': '1. The high level introduction of Open Source FW, \r\n     - Open System FW/OpenBIOS with different architectures (UEFI, coreboot, etc..)\r\n     - OpenBMC for all in one of server board and modular design for different devices in Datacenter \r\n2. How the Open Source FW become major solution for server industry\r\n3. Current status of Open System FW and OpenBMC for the commercial server\r\n4. The challenge and things need to be done in future of Open Source FW'}",['TU7QBW'],"['zh-tw', 'Skilled']",https://hackmd.io/@coscup/H1hGX11on,,,https://youtu.be/cnC4zmxm5AY,https://coscup.org/2023/session/MXDBRM,2023
B8AXHU,oukyin,TR 412-2,2023-07-29 13:05:00,2023-07-29 13:35:00,English,"{'title': 'Exploited OSS vulnerability 2022-2023', 'description': 'Nowadays security incident is increasing more and more. Then lots of vendor/community/institute are making efforts to find vulnerability on software.  Not only commercial software, but also OSS is having vulnerability (remember Log4Shell, Dirty Pipe and so on). Then lots of security researchers are reporting vulnerability an d publish it with CVE-ids which is assigned by MITRE.   In this session, Kazuki Omo will report recently trends of OSS CVE in 2022-2023. Also show some typical vulnerability PoC and pich up several example for exploite d vulnerability in 2022-2023 incident. And tell how you can catch up those news immediatelly and protect those vulnerability by using OSS product/solution.'}","{'title': 'Exploited OSS vulnerability 2022-2023', 'description': 'Nowadays security incident is increasing more and more. Then lots of vendor/community/institute are making efforts to find vulnerability on software.  Not only commercial software, but also OSS is having vulnerability (remember Log4Shell, Dirty Pipe and so on). Then lots of security researchers are reporting vulnerability an d publish it with CVE-ids which is assigned by MITRE.   In this session, Kazuki Omo will report recently trends of OSS CVE in 2022-2023. Also show some typical vulnerability PoC and pich up several example for exploite d vulnerability in 2022-2023 incident. And tell how you can catch up those news immediatelly and protect those vulnerability by using OSS product/solution.'}",['HVXTMP'],"['en', 'Beginner']",https://hackmd.io/@coscup/rkgXXkksn,,,https://youtu.be/6RBarhYYyZE,https://coscup.org/2023/session/B8AXHU,2023
39K9NC,2xl65n,TR 511,2023-07-30 10:40:00,2023-07-30 11:10:00,中文,"{'title': '參與 Autoware 自駕車社群經驗分享', 'description': ""分享參加 Autoware 自駕車社群的緣由，並且簡單介紹 Autoware，包含架構、功能等等，最後會帶出參與 Autoware 社群的經驗以及貢獻。\r\n\r\nIn the talk, I'll share why I joined Autoware community and give a brief introduction to Autoware architecture and functionality. Also, I'll share my experience and contributions to Autoware.""}","{'title': '參與 Autoware 自駕車社群經驗分享', 'description': ""分享參加 Autoware 自駕車社群的緣由，並且簡單介紹 Autoware，包含架構、功能等等，最後會帶出參與 Autoware 社群的經驗以及貢獻。\r\n\r\nIn the talk, I'll share why I joined Autoware community and give a brief introduction to Autoware architecture and functionality. Also, I'll share my experience and contributions to Autoware.""}",['Y7LFZB'],"['zh-tw', 'Skilled']",https://hackmd.io/@coscup/S1uG1yJo3,,,https://youtu.be/vzsonpzmvxY,https://coscup.org/2023/session/39K9NC,2023
FTLGPN,j3fmch,TR 410,2023-07-30 15:30:00,2023-07-30 16:00:00,中文,"{'title': 'KeyCloak和PostgreSQL聯手實現DevOps工具一次登入(SSO)', 'description': '本次分享將介紹如何使用KeyCloak和PostgreSQL實現一次登入(SSO)來解決DevOps工具的登入障礙。我們將演示如何將KeyCloak順利整合到常見的DevOps工具中，並強調一次登入(SSO)的優勢，包括減少重複登入和提高安全性。同時，使用PostgreSQL作為後端資料庫，確保使用者資訊的完整性和安全性。\r\n\r\n此次分享不僅將提供實際操作示範，還將分享最佳實踐和注意事項，幫助觀眾在實踐中更好地理解和應用一次登入(SSO)的概念。無論是在管理工具的登入過程中還是在確保資料的安全性方面，這個解決方案都將為DevOps環境帶來實際的成果和效益。我們期待與觀眾分享這個實用且具體的主題，使他們能夠在日常工作中更輕鬆地管理工具的登入，同時提高整體的安全性水平。'}","{'title': 'KeyCloak和PostgreSQL聯手實現DevOps工具一次登入(SSO)', 'description': '本次分享將介紹如何使用KeyCloak和PostgreSQL實現一次登入(SSO)來解決DevOps工具的登入障礙。我們將演示如何將KeyCloak順利整合到常見的DevOps工具中，並強調一次登入(SSO)的優勢，包括減少重複登入和提高安全性。同時，使用PostgreSQL作為後端資料庫，確保使用者資訊的完整性和安全性。\r\n\r\n此次分享不僅將提供實際操作示範，還將分享最佳實踐和注意事項，幫助觀眾在實踐中更好地理解和應用一次登入(SSO)的概念。無論是在管理工具的登入過程中還是在確保資料的安全性方面，這個解決方案都將為DevOps環境帶來實際的成果和效益。我們期待與觀眾分享這個實用且具體的主題，使他們能夠在日常工作中更輕鬆地管理工具的登入，同時提高整體的安全性水平。'}",['PLRXWU'],"['zh-tw', 'Skilled']",https://hackmd.io/@coscup/H1gtJyJi3,,,https://youtu.be/v3CPmot2sl8,https://coscup.org/2023/session/FTLGPN,2023
GGX7RB,lx8gla,TR 509,2023-07-30 09:30:00,2023-07-30 10:00:00,中文,"{'title': '【COODFA x ESG】讓開放資料加速數位減碳雙軸轉型', 'description': '數位與減碳的雙軸轉型是農業開放資料社群在2023年的重要方向，呼應社群成員們對減碳、淨零、ESG議題的需求，我們決定在今年的COSCUP新增一個Opening Talk，由社群主揪阿柴、同時也是財團法人農業科技研究院淨零辦公室的業務代表，和大家分享如何以數位工具協助農企業進行碳足跡、溫室氣體盤查與ESG報告規畫的經驗，並且說明開放資料要如何加速數位、減碳的雙軸轉型。歡迎大家入座來聽聽~'}","{'title': '【COODFA x ESG】讓開放資料加速數位減碳雙軸轉型', 'description': '數位與減碳的雙軸轉型是農業開放資料社群在2023年的重要方向，呼應社群成員們對減碳、淨零、ESG議題的需求，我們決定在今年的COSCUP新增一個Opening Talk，由社群主揪阿柴、同時也是財團法人農業科技研究院淨零辦公室的業務代表，和大家分享如何以數位工具協助農企業進行碳足跡、溫室氣體盤查與ESG報告規畫的經驗，並且說明開放資料要如何加速數位、減碳的雙軸轉型。歡迎大家入座來聽聽~'}",['KV9WMD'],"['zh-tw', 'Beginner']",https://hackmd.io/@coscup/BJktfyyon,,,https://youtu.be/7lqvyasoneQ,https://coscup.org/2023/session/GGX7RB,2023
JLZM37,c3l4ao,TR 210,2023-07-30 15:30:00,2023-07-30 16:00:00,中文,"{'title': 'Highly Perfrmant Dataflow in Stream-Orientd Programming in Rust', 'description': 'The lecture focuses on par-stream, a demonstration of stream-oriented programming.  It can build a staged pipeline that scales up to CPU cores, and it leverages async/.await to mix I/O-bound and CPU-bound operations. All of them are written in iterator style, allowing users to build a scalable data processing pipeline without tears. The lecture introduces the building blocks to build the pipeline and explores the design in depth.'}","{'title': 'Highly Perfrmant Dataflow in Stream-Orientd Programming in Rust', 'description': 'The lecture focuses on par-stream, a demonstration of stream-oriented programming.  It can build a staged pipeline that scales up to CPU cores, and it leverages async/.await to mix I/O-bound and CPU-bound operations. All of them are written in iterator style, allowing users to build a scalable data processing pipeline without tears. The lecture introduces the building blocks to build the pipeline and explores the design in depth.'}",['YDNT7X'],"['zh-tw', 'Skilled']",,,,https://youtu.be/AQ6ul29VAIw,https://coscup.org/2023/session/JLZM37,2023
VAHKVH,2xl65n,TR 511,2023-07-30 11:20:00,2023-07-30 11:50:00,中文,"{'title': '寶可夢苦難日：結局不是重點，重點是我爬不上大師啊', 'description': '- 個人/專案介紹\r\n- 如何從日常生活中找出 side project\r\n- 有效整理資訊，找尋適合自己使用的介面實作\r\n- 做事不欲人後! 如何把 OpenAI 的內容也一起整進去呢?\r\n- 佈署 side project 的一些建議&範例\r\n- Python 開發小工具推薦\r\n- 結論'}","{'title': '寶可夢苦難日：結局不是重點，重點是我爬不上大師啊', 'description': '- 個人/專案介紹\r\n- 如何從日常生活中找出 side project\r\n- 有效整理資訊，找尋適合自己使用的介面實作\r\n- 做事不欲人後! 如何把 OpenAI 的內容也一起整進去呢?\r\n- 佈署 side project 的一些建議&範例\r\n- Python 開發小工具推薦\r\n- 結論'}",['QRMCVQ'],"['zh-tw', 'Skilled']",https://hackmd.io/@coscup/S1MQ11Jsh,,,https://youtu.be/joeIV87ZLC4,https://coscup.org/2023/session/VAHKVH,2023
GYHMXU,pnu0bz,TR 413-1,2023-07-30 14:50:00,2023-07-30 15:20:00,中文,"{'title': 'Turbo 之力：深度探討跟 JS 說再見的單頁式網站技術', 'description': '在本次演講中，我們將深入探討 Turbo，這是一種由 Rails 的創造者 DHH 所設計的強大工具。Turbo 可讓我們無需撰寫 JavaScript 便能打造出單頁式網站。本講將涵蓋 Turbo Drive、Turbo Frames 和 Turbo Streams 這三大核心部分的概念與實作，並探討 Turbo 如何與 Rails 無縫整合，以及 Turbo Streams 如何精確操作頁面元素。我們也會討論 Turbo 的使用限制，並分享 Turbo 如何取代 Rails 的 UJS 套件的範例，讓您更全面地理解這項工具的強大之處。'}","{'title': 'Turbo 之力：深度探討跟 JS 說再見的單頁式網站技術', 'description': '在本次演講中，我們將深入探討 Turbo，這是一種由 Rails 的創造者 DHH 所設計的強大工具。Turbo 可讓我們無需撰寫 JavaScript 便能打造出單頁式網站。本講將涵蓋 Turbo Drive、Turbo Frames 和 Turbo Streams 這三大核心部分的概念與實作，並探討 Turbo 如何與 Rails 無縫整合，以及 Turbo Streams 如何精確操作頁面元素。我們也會討論 Turbo 的使用限制，並分享 Turbo 如何取代 Rails 的 UJS 套件的範例，讓您更全面地理解這項工具的強大之處。'}",['HE8GKD'],"['zh-tw', 'Skilled']",https://hackmd.io/@coscup/ryotmJyo2,,,https://youtu.be/DO-qjHfXhzM,https://coscup.org/2023/session/GYHMXU,2023
998L9W,sky48k,TR 615,2023-07-30 10:45:00,2023-07-30 11:15:00,English,"{'title': 'What open source generative AI models and related code we can use on modern smart phones', 'description': 'Generative models on ""modern"" mobile phones have the potential to revolutionize the way we interact with our devices. They could be used to generate personalized content, create new forms of entertainment, and improve the accuracy of machine translation. However, there are still a number of challenges that need to be addressed before generative models can be used effectively on mobile phones.  In this talk, I will use Stable Diffusion and llama.cpp as main examples talk about how people try to address these challenges. Despite these challenges, there is a lot of potential for generative models on mobile phones. As the technology continues to develop, we can anticipate seeing a wide range of new and innovative applications for generative models on mobile devices.'}","{'title': 'What open source generative AI models and related code we can use on modern smart phones', 'description': 'Generative models on ""modern"" mobile phones have the potential to revolutionize the way we interact with our devices. They could be used to generate personalized content, create new forms of entertainment, and improve the accuracy of machine translation. However, there are still a number of challenges that need to be addressed before generative models can be used effectively on mobile phones.  In this talk, I will use Stable Diffusion and llama.cpp as main examples talk about how people try to address these challenges. Despite these challenges, there is a lot of potential for generative models on mobile phones. As the technology continues to develop, we can anticipate seeing a wide range of new and innovative applications for generative models on mobile devices.'}",['ZR9ZP9'],"['en', 'Skilled']",https://hackmd.io/@coscup/r1NSMyyih,,,https://youtu.be/rfWUqNES-TU,https://coscup.org/2023/session/998L9W,2023
