id,avatar,zh,en,year,unique_id
VYCZQ3,https://pretalx.coscup.org/media/avatars/IMG_4493_Tdphx5p.JPG,"{'name': 'Leo 李歐', 'bio': '喜歡乾淨整齊的程式碼，愛好敲擊鍵盤的聲音，\r\n對於如何寫出更好的程式有種莫名的執著。\r\n\r\n- 擁有八年的網頁前端開發經驗\r\n- [Angular Taiwan 社群](https://www.facebook.com/groups/augularjs.tw)管理員\r\n- 大神來[六角](https://courses.hexschool.com/) 2020/2021/2022\r\n- [前端修煉精神時光屋](https://www.facebook.com/groups/173311386703334/) 3rd 前端評審\r\n- [水球軟體學院](https://www.facebook.com/groups/waterballsa.tw/) ALPHA Leader\r\n- [部落格](https://blog.leochen.dev/)\r\n- [粉絲專頁](https://www.facebook.com/leoscodinglife)\r\n- 鐵人賽系列文：\r\n    - [Angular 深入淺出三十天](https://ithelp.ithome.com.tw/users/20090728/ironman/1600)\r\n    - [高效 Coding 術：Angular Schematics 實戰三十天](https://ithelp.ithome.com.tw/users/20090728/ironman/2149)\r\n    - [Angular 深入淺出三十天：表單與測試](https://ithelp.ithome.com.tw/users/20090728/ironman/3881)'}","{'name': 'Leo 李歐', 'bio': '喜歡乾淨整齊的程式碼，愛好敲擊鍵盤的聲音，\r\n對於如何寫出更好的程式有種莫名的執著。\r\n\r\n- 擁有八年的網頁前端開發經驗\r\n- [Angular Taiwan 社群](https://www.facebook.com/groups/augularjs.tw)管理員\r\n- 大神來[六角](https://courses.hexschool.com/) 2020/2021/2022\r\n- [前端修煉精神時光屋](https://www.facebook.com/groups/173311386703334/) 3rd 前端評審\r\n- [水球軟體學院](https://www.facebook.com/groups/waterballsa.tw/) ALPHA Leader\r\n- [部落格](https://blog.leochen.dev/)\r\n- [粉絲專頁](https://www.facebook.com/leoscodinglife)\r\n- 鐵人賽系列文：\r\n    - [Angular 深入淺出三十天](https://ithelp.ithome.com.tw/users/20090728/ironman/1600)\r\n    - [高效 Coding 術：Angular Schematics 實戰三十天](https://ithelp.ithome.com.tw/users/20090728/ironman/2149)\r\n    - [Angular 深入淺出三十天：表單與測試](https://ithelp.ithome.com.tw/users/20090728/ironman/3881)'}",2023,VYCZQ3
N8XMH8,https://pretalx.coscup.org/media/avatars/maeda_0wz1VXu.jpg,"{'name': 'MAEDA Go', 'bio': 'Go is an enthusiast of Redmine in Japan.\r\nHe has been using Redmine since 2007, and He has established Redmine.JP, a Japanese information website for Redmine, and published the book on Redmine.\r\nGo became one of the committers for Redmine in 2017, and He has had vivid activities in its community since then.'}","{'name': 'MAEDA Go', 'bio': 'Go is an enthusiast of Redmine in Japan.\r\nHe has been using Redmine since 2007, and He has established Redmine.JP, a Japanese information website for Redmine, and published the book on Redmine.\r\nGo became one of the committers for Redmine in 2017, and He has had vivid activities in its community since then.'}",2023,N8XMH8
Y3UHF3,https://pretalx.coscup.org/media/avatars/Screenshot_2023-07-22_at_9.45.01_PM_yPCQOIh.png,"{'name': 'Lindsay Hsieh', 'bio': 'IxDA 是專注於互動設計及使用者體驗設計的專業社群，Lindsay 為IxDA Taiwan 理事長。\r\n理監事與營運團隊是一群喜愛及專研互動設計的熱血推廣者。他們擁有跨領域的產業及專長知識，組織及引領IxDA Taiwan 的工作方向，提供會員學習及交流的社群平台。'}","{'name': 'Lindsay Hsieh', 'bio': 'IxDA 是專注於互動設計及使用者體驗設計的專業社群，Lindsay 為IxDA Taiwan 理事長。\r\n理監事與營運團隊是一群喜愛及專研互動設計的熱血推廣者。他們擁有跨領域的產業及專長知識，組織及引領IxDA Taiwan 的工作方向，提供會員學習及交流的社群平台。'}",2023,Y3UHF3
FE39P9,https://pretalx.coscup.org/media/avatars/PXL_20230430_0846006822_AweReYf.jpg,"{'name': '吳宗羲', 'bio': 'An Earth Science scientist.'}","{'name': '吳宗羲', 'bio': 'An Earth Science scientist.'}",2023,FE39P9
U37RQV,https://pretalx.coscup.org/media/avatars/b45fc57c947c1390_n9s3n0x.png,"{'name': 'phx', 'bio': '日常研究方向是自然語言處理。不務正業方向是長毛象。近期在努力學習Elixir、Web滲透、逆向工程。'}","{'name': 'phx', 'bio': '日常研究方向是自然語言處理。不務正業方向是長毛象。近期在努力學習Elixir、Web滲透、逆向工程。'}",2023,U37RQV
KB7AFK,https://pretalx.coscup.org/media/avatars/20190405_103722_gDKHdja.jpg,"{'name': 'Kevin  Dubois', 'bio': 'Kevin is a software engineer and developer advocate at Red Hat who is on a mission to supercharge developer joy and productivity using Open Source as the guiding light. He is a frequent conference speaker, talking mostly about Java, Quarkus and Cloud Native Development & Deployment practices. \r\nKevin previously worked as a (Lead) Software Engineer at a variety of organizations ranging from small startups to large US enterprises and even the Belgian public sector. \r\nIn his free time you can find Kevin somewhere in the wild hiking, gravel biking, snowboarding down mountains or packrafting (up and) down WW rivers.'}","{'name': 'Kevin  Dubois', 'bio': 'Kevin is a software engineer and developer advocate at Red Hat who is on a mission to supercharge developer joy and productivity using Open Source as the guiding light. He is a frequent conference speaker, talking mostly about Java, Quarkus and Cloud Native Development & Deployment practices. \r\nKevin previously worked as a (Lead) Software Engineer at a variety of organizations ranging from small startups to large US enterprises and even the Belgian public sector. \r\nIn his free time you can find Kevin somewhere in the wild hiking, gravel biking, snowboarding down mountains or packrafting (up and) down WW rivers.'}",2023,KB7AFK
ZSYQTX,https://www.gravatar.com/avatar/33b5d7ab34ebb82042b4d669a70826f8,"{'name': '賴俊賓', 'bio': 'NYCU準碩二生，曾拿過技能競賽網頁金牌。\r\n\r\nGithub: https://github.com/laijunbin'}","{'name': '賴俊賓', 'bio': 'NYCU準碩二生，曾拿過技能競賽網頁金牌。\r\n\r\nGithub: https://github.com/laijunbin'}",2023,ZSYQTX
HVXTMP,https://pretalx.coscup.org/media/avatars/OMO_2019_jukUZi9.png,"{'name': 'Kazuki Omo', 'bio': 'Over 20 years experience in Unix/Linux/Windows system and many of Security related product. Working for OSS community over 17 years. Nowadays, Trainer for Threat intelligence, and speaks at lots of public seminar/session.\r\n\r\n- Trainer for Threat Intelligence since 2020.\r\n- Published SELinux and related security articles from 2004-2022.\r\n- Maintainer of ""LIDS(Linux Intrusion Detection System)"".\r\n- Published ""Linux Security textbook"" from LPI-Japan.\r\n- Presentation on openSUSE.Asia Summit 2016 ""openSUSE Security with OpenSCAP standard""\r\n- Presentation on LinuxWorld C&D 2004 Japan ""KB1-4 Keynote:Explanation about SELinux""\r\n- Presentation on OSC 2007 TOKYO Japan ""How to to daily operate for SELinux""'}","{'name': 'Kazuki Omo', 'bio': 'Over 20 years experience in Unix/Linux/Windows system and many of Security related product. Working for OSS community over 17 years. Nowadays, Trainer for Threat intelligence, and speaks at lots of public seminar/session.\r\n\r\n- Trainer for Threat Intelligence since 2020.\r\n- Published SELinux and related security articles from 2004-2022.\r\n- Maintainer of ""LIDS(Linux Intrusion Detection System)"".\r\n- Published ""Linux Security textbook"" from LPI-Japan.\r\n- Presentation on openSUSE.Asia Summit 2016 ""openSUSE Security with OpenSCAP standard""\r\n- Presentation on LinuxWorld C&D 2004 Japan ""KB1-4 Keynote:Explanation about SELinux""\r\n- Presentation on OSC 2007 TOKYO Japan ""How to to daily operate for SELinux""'}",2023,HVXTMP
QRFKGB,https://pretalx.coscup.org/media/avatars/Abhishek_profile_RBJm3CT.jpeg,"{'name': 'Abhishek', 'bio': 'Abhishek a multi-disciplinary product designer with 8 years of experience in UI/UX, branding, product management, mentoring designers, leading a team. He has been working in the social impact space designing Open source softwares. He aims to promote ethical, user-caring design thinking practices for a better digital world.'}","{'name': 'Abhishek', 'bio': 'Abhishek a multi-disciplinary product designer with 8 years of experience in UI/UX, branding, product management, mentoring designers, leading a team. He has been working in the social impact space designing Open source softwares. He aims to promote ethical, user-caring design thinking practices for a better digital world.'}",2023,QRFKGB
3JZVHK,https://pretalx.coscup.org/media/avatars/izero_4CVdfd2.jpg,"{'name': 'KC Chen', 'bio': '自由軟體創業者，為中華民國軟體自由協會 (SLAT) 之發起人之一並曾擔任多屆/理監事、OSSACC 營運長，並為 ezgo 光碟、COSCUP 等自由軟體專案或計畫早期發起人之一。2005 年創立智新資通股份有限公司並以自由軟體服務為企業核心發展方向迄今。'}","{'name': 'KC Chen', 'bio': '自由軟體創業者，為中華民國軟體自由協會 (SLAT) 之發起人之一並曾擔任多屆/理監事、OSSACC 營運長，並為 ezgo 光碟、COSCUP 等自由軟體專案或計畫早期發起人之一。2005 年創立智新資通股份有限公司並以自由軟體服務為企業核心發展方向迄今。'}",2023,3JZVHK
MNJEYY,https://pretalx.coscup.org/media/avatars/IMG_20230329_180348-03_WKC1iw2.jpeg,"{'name': 'Michalis Pappas', 'bio': 'Michalis is an engineer at Unikraft Cloud (https://unikraft.io), and a contributor to the open source Unikraft project (https://unikraft.org). His areas of focus are operating systems, lightweight virtualization, and security. Before joining Unikraft he worked on virtualization for embedded automotive systems and Trusted Execution Environments.'}","{'name': 'Michalis Pappas', 'bio': 'Michalis is an engineer at Unikraft Cloud (https://unikraft.io), and a contributor to the open source Unikraft project (https://unikraft.org). His areas of focus are operating systems, lightweight virtualization, and security. Before joining Unikraft he worked on virtualization for embedded automotive systems and Trusted Execution Environments.'}",2023,MNJEYY
XWW9AQ,https://pretalx.coscup.org/media/avatars/6468f3df-ff33-4e45-b2e6-f17576f24ddc_fChltVe.jpg,"{'name': 'François Cartegnie', 'bio': 'VLC Media Player developers team and VideoLAN member since 2009. Working on demuxers and codecs (most media formats that goes in or out) side of VLC media player.'}","{'name': 'François Cartegnie', 'bio': 'VLC Media Player developers team and VideoLAN member since 2009. Working on demuxers and codecs (most media formats that goes in or out) side of VLC media player.'}",2023,XWW9AQ
FRYEZX,https://www.gravatar.com/avatar/5ae1631f2caff86a54a6a6a2f7d7af34?s=1024&d=identicon&r=g,"{'name': '梁育齊', 'bio': '晶心科技軟體工程師'}","{'name': '梁育齊', 'bio': '晶心科技軟體工程師'}",2023,FRYEZX
3AFHFS,https://pretalx.coscup.org/media/avatars/hydai_WNMGzbl.png,"{'name': 'Hung Ying Tai', 'bio': 'Hung-Ying is a pioneer in compiler optimization and virtual machine design.\nHe is a prolific open source contributor, participating in many open-source projects, including WasmEdge, crun, solidity, and SOLL. \nHung-Ying is also an active speaker and teacher.\n He is designing and teaching Solidity online courses in Taiwanese Mandarin.'}","{'name': 'Hung Ying Tai', 'bio': 'Hung-Ying is a pioneer in compiler optimization and virtual machine design.\nHe is a prolific open source contributor, participating in many open-source projects, including WasmEdge, crun, solidity, and SOLL. \nHung-Ying is also an active speaker and teacher.\n He is designing and teaching Solidity online courses in Taiwanese Mandarin.'}",2023,3AFHFS
YCYTM7,https://www.gravatar.com/avatar/29c416699d93e52fe8f1d045bc9f6688?s=1024&d=identicon&r=g,"{'name': 'HuanCheng Bai', 'bio': 'Ultimate Developer'}","{'name': 'HuanCheng Bai', 'bio': 'Ultimate Developer'}",2023,YCYTM7
7TLTMV,https://pretalx.coscup.org/media/avatars/Harry_Potter_vkrWY9R.jpg,"{'name': '李柏諺', 'bio': '臺灣科技大學 開源技術開發社 創社社長\r\nGDSCxNTUST 1st Leader\r\n目前就讀於臺科大資工系二年級，程式萌新一枚ε٩(๑> ₃ <)۶з'}","{'name': '李柏諺', 'bio': '臺灣科技大學 開源技術開發社 創社社長\r\nGDSCxNTUST 1st Leader\r\n目前就讀於臺科大資工系二年級，程式萌新一枚ε٩(๑> ₃ <)۶з'}",2023,7TLTMV
X9EK7D,https://pretalx.coscup.org/media/avatars/Nikhil_Barthwal_Square_xKPCl95.jpg,"{'name': 'Nikhil Barthwal', 'bio': 'Nikhil Barthwal is passionate about building distributed systems. He has several years of work experience in both big companies & smaller startups and also acts as a mentor to several startups. Outside of work, he speaks at international conferences on several topics related to Distributed systems & Programming Languages. You can know more about him via his homepage www.nikhilbarthwal.com.'}","{'name': 'Nikhil Barthwal', 'bio': 'Nikhil Barthwal is passionate about building distributed systems. He has several years of work experience in both big companies & smaller startups and also acts as a mentor to several startups. Outside of work, he speaks at international conferences on several topics related to Distributed systems & Programming Languages. You can know more about him via his homepage www.nikhilbarthwal.com.'}",2023,X9EK7D
3CMMEA,https://pretalx.coscup.org/media/avatars/T06AQNWKG-UNMCR1285-bfbfa683cfb9-512_qLyPuVl.jpg,"{'name': 'Vincent', 'bio': '在軟體界流浪了幾年，常常找些好玩的東西，讓自己保持對軟體的火熱'}","{'name': 'Vincent', 'bio': '在軟體界流浪了幾年，常常找些好玩的東西，讓自己保持對軟體的火熱'}",2023,3CMMEA
